32,1136.66,454.28323,343.9307,1031.553,463.83807,214.07635,1028.2129,474.35397,171.43352,1062.9022,547.8771,194.96397,727.4507,530.1752,547.08356,724.0514,423.78033,542.13916,1080.4314,515.8768,322.88617,1058.6812,431.10858,310.42398,798.2627,543.0216,513.1398,835.35394,530.0359,445.1908,935.58905,519.84863,375.07422,897.27155,542.46326,442.45096,1008.5891,488.619,138.58942,1042.746,547.89014,161.62875,829.58325,559.6058,724.78656,767.88873,550.13196,726.4458,713.5956,526.5775,646.2445,774.9376,551.36896,644.837,18.097881,-14.32555,17.38001,1722.356,-14.479763,106.77272,17.347834,1138.3339,17.273096
33,1125.1,453.57578,333.7044,1014.8086,463.15,208.52408,1009.5472,473.7309,165.91548,1044.7455,547.3695,188.20903,723.7965,529.6504,554.33154,719.72076,423.29004,549.5863,1067.9683,515.1932,315.17932,1046.1914,429.63815,303.4956,793.9464,542.16296,517.77045,828.07227,529.6991,447.877,925.4744,519.21783,373.51495,889.99146,541.67017,442.6433,988.01013,488.22824,134.43378,1023.0652,547.39404,155.84567,828.57007,559.161,730.2044,766.78754,550.6901,732.4167,711.4677,526.4688,653.72833,773.1078,550.852,651.16315,18.113323,-14.35214,17.402065,1722.2787,-14.539023,106.662155,17.337208,1138.3337,17.302536
34,1112.8002,452.55078,323.19598,998.1298,462.45782,202.66118,990.66797,473.33447,160.42627,1026.1819,546.8243,181.56978,720.7566,529.06335,561.3099,715.949,422.8881,556.89276,1055.2712,514.411,307.25784,1033.5562,428.19003,296.31348,790.05023,541.6149,522.12946,821.0355,529.2785,450.4714,914.8427,518.5784,371.58066,882.92365,540.8288,442.57877,967.59784,488.1159,130.02441,1002.87506,547.0934,150.11536,827.7566,558.509,735.5177,766.24365,551.34796,738.6506,709.4921,526.2813,660.55237,771.73303,550.2766,657.4103,18.093248,-14.350999,17.39274,1722.2681,-14.600338,106.657265,17.338331,1138.3324,17.302826
35,1100.4094,451.8311,312.59702,980.2937,461.8981,197.38167,971.0167,472.83633,155.51816,1007.3289,546.0814,175.12349,718.2419,528.6078,568.0159,712.9792,422.4345,563.9101,1042.133,513.50653,299.4872,1020.7555,427.5713,289.08185,786.8198,540.94586,526.3938,814.371,528.96545,452.9998,904.4722,517.95386,369.77493,875.9212,539.8782,442.15817,945.8167,487.62177,126.643486,982.6429,546.5915,145.04543,826.8004,558.33026,740.6512,765.5253,551.5153,744.329,708.60535,526.18365,667.37195,770.4472,549.69104,663.3909,18.132309,-14.501184,17.32855,1722.2347,-14.659936,106.690636,17.354574,1138.3602,17.30843
36,1087.5723,450.7016,301.6087,961.8846,461.1562,192.33972,950.61786,471.77582,151.26514,987.76624,545.6638,168.8891,716.2839,528.0717,574.3777,710.5536,422.04028,570.83624,1028.7258,512.73944,291.38464,1007.14655,427.0665,281.41357,784.08563,540.2837,530.30927,808.009,528.6599,455.30505,894.21924,517.182,367.72284,869.132,538.88715,441.52127,924.2173,486.9122,123.69326,962.60425,546.28046,140.027,826.0264,557.86145,745.8941,764.9509,551.639,750.12585,707.7245,526.2675,673.75494,769.5256,549.1648,669.06537,18.135523,-14.5317,17.291096,1722.2054,-14.71168,106.71443,17.349173,1138.354,17.293581
37,1074.478,449.744,290.58786,943.28656,460.2379,187.82541,930.3295,471.28738,147.05876,968.8021,544.81445,162.82806,714.8345,527.4827,580.27625,708.70306,421.69714,577.30457,1014.9698,511.87173,283.15485,993.66345,426.63248,274.52472,781.7482,539.48267,533.7346,801.974,528.26117,457.29196,883.9161,516.5423,365.80057,862.49164,537.99493,440.65363,902.6777,486.34244,120.810394,941.55914,545.3036,135.01808,825.23706,557.9247,751.1801,764.4781,551.58984,755.4492,707.0022,526.1827,679.578,768.7393,548.49866,674.517,18.103954,-14.552722,17.255621,1722.1665,-14.768812,106.755775,17.332756,1138.3464,17.303837
38,1060.4011,447.87766,278.88287,923.63226,459.55344,183.72734,909.5221,470.65695,143.38916,948.97815,543.9721,156.69272,713.77155,527.0624,585.7668,707.5113,421.2559,583.50916,1001.0093,511.0115,274.9319,979.01514,425.64368,267.5061,779.78107,538.78296,536.72974,796.1181,528.01514,459.1946,873.7296,515.8647,363.565,855.8817,537.0315,439.3998,880.7562,485.7094,118.55607,920.4086,544.87756,130.71767,824.3584,557.69495,756.1956,764.0138,551.90894,760.8289,706.6891,526.30865,685.1062,768.4882,548.3284,679.9001,18.076546,-14.578075,17.24766,1722.1671,-14.780594,106.75473,17.328007,1138.3143,17.268017
39,1046.1034,446.67288,267.52234,904.931,458.96805,179.43895,888.7492,470.0411,139.93996,929.2087,542.9589,151.17126,713.23975,526.5482,590.7568,706.92615,421.2189,588.946,986.6019,510.0994,266.44043,963.81287,424.967,260.4715,778.1621,537.98505,539.24005,790.6459,527.26263,460.35855,863.5757,515.19366,361.33786,849.45483,536.1752,438.17474,858.69214,485.16766,116.68176,899.2607,544.1322,126.768654,823.42316,557.7764,761.18774,763.36395,551.7811,765.90063,706.71234,526.22504,690.0066,768.26825,547.7792,684.5229,18.083384,-14.587179,17.227911,1722.1534,-14.778107,106.75231,17.332855,1138.3295,17.28563
40,1031.9028,446.13956,256.33112,885.9721,458.2701,175.56458,867.6286,469.17004,137.32416,908.65594,542.4674,146.13129,713.0363,526.1633,595.0913,706.888,420.95828,594.00336,972.34106,509.9478,258.28873,948.7722,424.1309,253.71974,776.7955,537.2596,541.22894,785.50415,526.8788,461.5244,853.4919,514.40283,359.05215,843.0894,535.6722,436.21527,836.5503,484.41644,115.33561,877.7233,543.20337,123.31971,822.39044,557.7501,765.77966,762.70404,551.5904,770.94183,707.05853,525.98254,694.4642,768.3556,547.24817,688.718,18.082544,-14.58133,17.224527,1722.142,-14.785479,106.75509,17.326014,1138.3518,17.27629
41,1017.2357,444.7704,245.30055,866.9642,457.59167,171.99678,846.75543,467.6876,135.00273,888.2054,541.5236,141.2439,713.30475,525.7497,598.8993,707.50934,420.9808,598.20325,956.5846,508.17117,249.43723,933.5059,423.28342,247.00157,775.7274,536.65027,542.6898,780.57434,526.5091,462.14697,843.6227,513.9825,356.43658,836.8373,534.89777,434.12198,814.343,483.5284,114.45929,856.1827,542.4538,120.20992,820.84985,557.5255,770.59955,762.2799,551.5649,775.3361,707.5604,525.4614,698.28845,768.74567,546.50806,692.4579,18.088795,-14.559797,17.233845,1722.1411,-14.761669,106.76794,17.324669,1138.3184,17.258974
